Date,Open,High,Low,Close,Adj Close,Volume,Name
20/04/1998,23.093.750,24.781.250,22.968.750,23.031.250,14.553.290,293278800,MSFT
27/04/1998,22.375.000,23.062.500,22.031.250,22.406.250,14.158.364,255951200,MSFT
4/05/1998,22.296.875,22.468.750,20.468.750,21.437.500,13.546.210,311135200,MSFT
11/05/1998,21.531.250,22.750.000,20.812.500,22.359.375,14.128.743,339227200,MSFT
18/05/1998,21.125.000,21.843.750,21.125.000,21.390.625,13.516.592,241138000,MSFT
25/05/1998,21.328.125,21.625.000,20.718.750,21.203.125,13.398.111,167886000,MSFT
1/06/1998,20.968.750,21.625.000,20.781.250,21.562.500,13.625.199,185167600,MSFT
8/06/1998,21.406.250,22.093.750,21.000.000,21.437.500,13.546.210,170462000,MSFT
15/06/1998,21.171.875,23.687.500,21.140.625,23.671.875,14.958.098,310587200,MSFT
22/06/1998,23.687.500,26.718.750,23.421.875,26.109.375,16.498.343,424019600,MSFT
29/06/1998,26.375.000,27.531.250,26.156.250,26.812.500,16.942.635,223707600,MSFT
6/07/1998,26.718.750,28.312.500,26.343.750,28.296.875,17.880.606,198370800,MSFT
13/07/1998,28.531.250,29.906.250,28.406.250,29.484.375,18.630.974,323119200,MSFT
20/07/1998,29.546.875,29.875.000,27.968.750,28.453.125,17.979.343,303450400,MSFT
27/07/1998,28.281.250,29.218.750,27.484.375,27.484.375,17.367.189,323566000,MSFT
3/08/1998,27.281.250,27.718.750,25.375.000,26.468.750,16.725.426,408467600,MSFT
10/08/1998,26.453.125,26.578.125,25.500.000,26.062.500,16.468.716,242259200,MSFT
17/08/1998,25.875.000,28.187.500,25.750.000,27.656.250,17.475.800,289868000,MSFT
24/08/1998,27.578.125,28.437.500,26.187.500,26.312.500,16.626.690,276754400,MSFT
31/08/1998,26.218.750,26.625.000,23.625.000,24.156.250,15.264.172,454638400,MSFT
7/09/1998,25.000.000,26.156.250,24.671.875,26.062.500,16.468.716,245853600,MSFT
14/09/1998,26.234.375,27.125.000,26.078.125,26.343.750,16.646.441,229881200,MSFT
21/09/1998,25.625.000,28.656.250,25.593.750,28.265.625,17.860.863,265617600,MSFT
28/09/1998,28.250.000,28.593.750,25.250.000,26.031.250,16.448.969,260356000,MSFT
5/10/1998,25.625.000,25.906.250,21.937.500,24.218.750,15.303.664,499578800,MSFT
12/10/1998,24.812.500,26.625.000,23.937.500,26.265.625,16.597.071,296775200,MSFT
19/10/1998,26.031.250,27.531.250,24.906.250,26.593.750,16.804.417,421716000,MSFT
26/10/1998,26.703.125,27.046.875,26.218.750,26.468.750,16.725.426,293647200,MSFT
2/11/1998,26.593.750,27.437.500,26.187.500,27.328.125,17.268.461,303583200,MSFT
9/11/1998,27.296.875,28.687.500,27.093.750,27.500.000,17.377.062,271827200,MSFT
16/11/1998,27.828.125,28.437.500,26.875.000,28.406.250,17.949.722,236681600,MSFT
23/11/1998,28.125.000,32.031.250,28.125.000,32.015.625,20.230.453,279714800,MSFT
30/11/1998,32.343.750,32.566.406,30.031.250,31.843.750,20.121.845,318769200,MSFT
7/12/1998,31.921.875,33.671.875,31.687.500,33.500.000,21.168.421,320920400,MSFT
14/12/1998,33.187.500,34.562.500,31.921.875,34.453.125,21.770.700,282432800,MSFT
21/12/1998,34.656.250,36.000.000,34.343.750,35.437.500,22.392.717,138234400,MSFT
28/12/1998,35.750.000,35.906.250,34.500.000,34.671.875,21.908.918,112065200,MSFT
4/01/1999,34.902.344,38.125.000,34.843.750,37.468.750,23.676.254,304046800,MSFT
11/01/1999,37.718.750,37.734.375,34.000.000,37.437.500,23.656.504,298274400,MSFT
18/01/1999,37.843.750,41.937.500,37.718.750,39.062.500,24.683.327,390460000,MSFT
25/01/1999,40.421.875,43.781.250,39.781.250,43.750.000,27.645.332,479737600,MSFT
1/02/1999,43.859.375,43.984.375,38.718.750,40.000.000,25.275.734,464540800,MSFT
8/02/1999,40.640.625,41.687.500,39.281.250,39.437.500,24.920.284,384150800,MSFT
15/02/1999,39.937.500,39.968.750,35.996.094,36.937.500,23.340.563,365003200,MSFT
22/02/1999,37.062.500,39.843.750,36.187.500,37.531.250,23.715.752,385408400,MSFT
1/03/1999,37.390.625,38.843.750,36.765.625,38.734.375,24.475.988,302699200,MSFT
8/03/1999,38.875.000,41.187.500,38.750.000,40.046.875,25.305.357,326314000,MSFT
15/03/1999,40.140.625,43.531.250,39.468.750,42.796.875,27.043.064,322294800,MSFT
22/03/1999,43.234.375,45.093.750,40.781.250,44.531.250,28.139.000,412070000,MSFT
29/03/1999,45.062.500,47.312.500,43.937.500,46.343.750,29.284.296,247138000,MSFT
5/04/1999,47.156.250,47.812.500,45.500.000,47.125.000,29.777.983,196887400,MSFT
12/04/1999,45.812.500,46.812.500,41.937.500,43.312.500,27.368.870,254918200,MSFT
19/04/1999,43.437.500,44.062.500,40.000.000,43.000.000,27.171.404,388269600,MSFT
26/04/1999,43.593.750,44.468.750,39.937.500,40.656.250,25.690.409,282418200,MSFT
3/05/1999,40.718.750,40.906.250,38.218.750,39.531.250,24.979.528,322743000,MSFT
10/05/1999,39.937.500,40.875.000,38.312.500,38.437.500,24.288.391,285285000,MSFT
17/05/1999,38.687.500,40.125.000,38.500.000,38.781.250,24.505.600,276174400,MSFT
24/05/1999,38.937.500,40.437.500,37.750.000,40.343.750,25.492.945,240054600,MSFT
31/05/1999,40.312.500,40.375.000,38.062.500,39.781.250,25.137.501,147461600,MSFT
7/06/1999,39.968.750,41.312.500,38.781.250,39.062.500,24.683.327,197039800,MSFT
14/06/1999,39.375.000,42.500.000,38.343.750,42.500.000,26.855.461,227267400,MSFT
21/06/1999,42.437.500,44.500.000,42.000.000,42.468.750,26.835.733,187379400,MSFT
28/06/1999,42.750.000,46.062.500,42.468.750,46.000.000,29.067.089,208117000,MSFT
5/07/1999,46.125.000,46.656.250,44.625.000,46.625.000,29.462.027,150928600,MSFT
12/07/1999,46.593.750,49.937.500,46.187.500,49.718.750,31.416.927,268974000,MSFT
19/07/1999,50.000.000,50.375.000,44.843.750,45.125.000,28.514.191,357257200,MSFT
26/07/1999,44.437.500,45.250.000,42.750.000,42.906.250,27.112.183,287708800,MSFT
2/08/1999,42.843.750,43.593.750,42.187.500,42.562.500,26.894.941,322515000,MSFT
9/08/1999,42.812.500,42.906.250,40.812.500,42.343.750,26.756.727,294343600,MSFT
16/08/1999,42.531.250,43.093.750,41.156.250,41.687.500,26.342.054,284983000,MSFT
23/08/1999,42.156.250,48.187.500,41.937.500,46.625.000,29.462.027,365969000,MSFT
30/08/1999,46.437.500,48.218.750,45.062.500,47.937.500,30.291.384,202229600,MSFT
6/09/1999,47.437.500,48.343.750,45.898.438,47.500.000,30.014.938,162526400,MSFT
13/09/1999,47.250.000,48.250.000,45.312.500,48.218.750,30.469.103,242061800,MSFT
20/09/1999,48.000.000,48.937.500,44.437.500,45.468.750,28.731.401,285566800,MSFT
27/09/1999,46.000.000,46.468.750,44.156.250,44.992.188,28.430.264,209311600,MSFT
4/10/1999,45.250.000,47.593.750,44.750.000,47.468.750,29.995.195,190628600,MSFT
11/10/1999,47.312.500,47.500.000,43.656.250,44.031.250,27.823.050,202236600,MSFT
18/10/1999,43.593.750,46.937.500,42.531.250,46.343.750,29.284.296,337800800,MSFT
25/10/1999,46.000.000,47.625.000,44.656.250,46.281.250,29.244.806,287399400,MSFT
1/11/1999,46.625.000,47.250.000,45.156.250,45.781.250,28.928.852,268534000,MSFT
8/11/1999,42.406.250,45.375.000,42.187.500,44.593.750,28.178.495,541663200,MSFT
15/11/1999,44.125.000,44.250.000,42.187.500,43.000.000,27.171.404,295783800,MSFT
22/11/1999,44.812.500,46.687.500,44.187.500,45.562.500,28.790.632,243669200,MSFT
29/11/1999,45.062.500,48.562.500,44.750.000,48.062.500,30.370.369,284044400,MSFT
6/12/1999,47.625.000,48.593.750,45.718.750,46.937.500,29.659.494,230007400,MSFT
13/12/1999,46.804.688,58.562.500,46.375.000,57.625.000,36.412.849,586938400,MSFT
20/12/1999,57.406.250,59.625.000,55.312.500,58.718.750,37.103.981,166473400,MSFT
27/12/1999,59.218.750,59.968.750,58.062.500,58.375.000,36.886.768,109120000,MSFT
3/01/2000,58.687.500,59.312.500,53.656.250,55.718.750,35.208.302,288397200,MSFT
10/01/2000,56.718.750,57.125.000,50.750.000,56.125.000,35.465.008,314800000,MSFT
17/01/2000,55.906.250,58.250.000,51.625.000,51.875.000,32.779.469,303817800,MSFT
24/01/2000,51.898.438,52.843.750,48.625.000,49.125.000,31.041.752,294666000,MSFT
31/01/2000,48.812.500,54.000.000,47.437.500,53.281.250,33.668.056,297857800,MSFT
7/02/2000,53.406.250,55.000.000,49.562.500,49.968.750,31.574.926,321411600,MSFT
14/02/2000,50.617.188,50.875.000,47.437.500,47.531.250,30.034.683,376665200,MSFT
21/02/2000,47.562.500,48.562.500,45.250.000,45.656.250,28.849.882,277178000,MSFT
28/02/2000,45.125.000,49.437.500,44.062.500,48.062.500,30.370.369,449826800,MSFT
6/03/2000,48.000.000,51.250.000,45.062.500,50.500.000,31.910.622,496748200,MSFT
13/03/2000,48.812.500,50.125.000,46.625.000,49.687.500,31.397.196,346991400,MSFT
20/03/2000,49.375.000,57.500.000,48.250.000,55.843.750,35.287.296,483818400,MSFT
27/03/2000,53.882.813,54.468.750,51.187.500,53.125.000,33.569.347,385372000,MSFT
3/04/2000,47.218.750,48.250.000,42.468.750,44.531.250,28.139.000,673285200,MSFT
10/04/2000,44.312.500,44.312.500,36.625.000,37.062.500,23.419.548,531185000,MSFT
17/04/2000,37.125.000,40.968.750,36.500.000,39.468.750,24.940.033,317669600,MSFT
24/04/2000,33.625.000,35.562.500,32.500.000,34.875.000,22.037.281,736006800,MSFT
1/05/2000,36.437.500,37.000.000,34.406.250,35.562.500,22.471.710,340601400,MSFT
8/05/2000,35.468.750,35.687.500,32.875.000,34.406.250,21.741.076,260982800,MSFT
15/05/2000,34.500.000,35.312.500,32.250.000,32.531.250,20.556.276,255770600,MSFT
22/05/2000,32.562.500,33.281.250,30.187.500,30.718.750,19.410.965,363571400,MSFT
29/05/2000,31.218.750,33.375.000,31.000.000,33.156.250,20.951.210,298475000,MSFT
5/06/2000,33.007.813,36.062.500,33.000.000,34.406.250,21.741.076,370205400,MSFT
12/06/2000,34.500.000,36.562.500,33.062.500,36.281.250,22.925.877,307845400,MSFT
19/06/2000,36.281.250,41.093.750,36.000.000,38.843.750,24.545.095,406406200,MSFT
26/06/2000,38.750.000,40.062.500,38.343.750,40.000.000,25.275.734,207622800,MSFT
3/07/2000,39.843.750,41.437.500,39.125.000,41.000.000,25.907.619,152585600,MSFT
10/07/2000,40.343.750,40.656.250,38.593.750,39.468.750,24.940.033,280248600,MSFT
17/07/2000,39.125.000,39.781.250,35.937.500,36.156.250,22.846.886,375325800,MSFT
24/07/2000,36.031.250,36.062.500,33.625.000,34.843.750,22.017.532,355742000,MSFT
31/07/2000,35.093.750,35.562.500,34.062.500,34.562.500,21.839.819,258367400,MSFT
7/08/2000,35.093.750,37.437.500,34.875.000,36.218.750,22.886.383,339341800,MSFT
14/08/2000,36.156.250,36.687.500,35.000.000,35.500.000,22.432.205,229669000,MSFT
21/08/2000,35.343.750,36.218.750,34.968.750,35.312.500,22.313.742,220409400,MSFT
28/08/2000,35.093.750,36.375.000,34.843.750,35.093.750,22.175.501,279525800,MSFT
4/09/2000,35.000.000,36.031.250,34.593.750,34.656.250,21.899.044,282136800,MSFT
11/09/2000,34.562.500,34.843.750,31.656.250,32.093.750,20.279.831,314439400,MSFT
18/09/2000,32.125.000,32.875.000,30.500.000,31.625.000,19.983.625,349569200,MSFT
25/09/2000,31.625.000,32.937.500,29.312.500,30.156.250,19.055.534,441758600,MSFT
2/10/2000,30.250.000,30.406.250,27.250.000,27.781.250,17.554.781,423283200,MSFT
9/10/2000,27.812.500,28.468.750,26.062.500,26.875.000,16.982.124,416336400,MSFT
16/10/2000,26.750.000,33.062.500,24.218.750,32.593.750,20.595.776,728943800,MSFT
23/10/2000,32.312.500,34.593.750,30.093.750,33.843.750,21.385.643,686320600,MSFT
30/10/2000,33.750.000,35.421.875,33.687.500,34.125.000,21.563.360,442537200,MSFT
6/11/2000,34.343.750,36.187.500,33.406.250,33.687.500,21.286.905,570135000,MSFT
13/11/2000,33.343.750,35.750.000,32.203.125,34.531.250,21.820.066,426659800,MSFT
20/11/2000,34.062.500,35.218.750,32.781.250,34.968.750,22.096.518,250427200,MSFT
27/11/2000,35.718.750,36.125.000,28.031.250,28.312.500,17.890.484,618044800,MSFT
4/12/2000,28.625.000,30.250.000,26.125.000,27.218.750,17.199.347,538950600,MSFT
11/12/2000,27.750.000,30.250.000,23.875.000,24.593.750,15.540.625,445143800,MSFT
18/12/2000,24.500.000,25.000.000,20.156.250,23.218.750,14.671.776,649221800,MSFT
25/12/2000,23.437.500,24.281.250,21.500.000,21.687.500,13.704.186,313542200,MSFT
1/01/2001,22.062.500,25.250.000,21.437.500,24.562.500,15.520.876,424187000,MSFT
8/01/2001,24.468.750,27.875.000,23.343.750,26.750.000,16.903.143,460580000,MSFT
15/01/2001,26.687.500,30.718.750,25.562.500,30.500.000,19.272.743,460444200,MSFT
22/01/2001,30.375.000,32.156.250,29.468.750,32.000.000,20.220.579,436160600,MSFT
29/01/2001,31.781.250,32.375.000,30.187.500,30.406.250,19.213.499,367052200,MSFT
5/02/2001,30.375.000,32.531.250,29.250.000,29.562.500,18.680.347,462519400,MSFT
12/02/2001,29.406.250,30.531.250,28.062.500,28.656.250,18.107.689,341674600,MSFT
19/02/2001,28.687.500,29.125.000,26.937.500,28.375.000,17.929.968,318115000,MSFT
26/02/2001,28.812.500,30.593.750,28.125.000,28.343.750,17.910.225,433276200,MSFT
5/03/2001,28.625.000,30.562.500,27.437.500,28.343.750,17.910.225,334329400,MSFT
12/03/2001,27.343.750,28.039.063,25.812.500,27.281.250,17.238.838,480585000,MSFT
19/03/2001,27.250.000,28.500.000,24.875.000,28.281.250,17.870.737,503730600,MSFT
26/03/2001,28.562.500,29.281.250,26.937.500,27.343.750,17.278.332,415122400,MSFT
2/04/2001,27.406.250,28.687.500,25.531.250,28.093.750,17.752.254,480144200,MSFT
9/04/2001,28.285.000,31.155.001,27.830.000,31.090.000,19.645.555,362894600,MSFT
16/04/2001,30.700.001,35.549.999,30.020.000,34.500.000,21.800.318,659998200,MSFT
23/04/2001,34.055.000,35.500.000,33.105.000,33.560.001,21.206.339,498401800,MSFT
30/04/2001,34.264.999,35.575.001,33.799.999,35.375.000,22.353.214,436747200,MSFT
7/05/2001,35.415.001,36.075.001,34.325.001,34.700.001,21.926.695,376580200,MSFT
14/05/2001,34.564.999,35.070.000,33.625.000,34.044.998,21.512.808,395837600,MSFT
21/05/2001,34.025.002,35.950.001,33.875.000,35.455.002,22.403.774,414113800,MSFT
28/05/2001,35.400.002,35.875.000,34.200.001,35.169.998,22.223.688,285982800,MSFT
4/06/2001,35.275.002,36.875.000,34.900.002,36.595.001,23.124.144,332040600,MSFT
11/06/2001,36.424.999,36.424.999,33.200.001,34.009.998,21.490.685,349689400,MSFT
18/06/2001,33.974.998,35.305.000,33.005.001,34.415.001,21.746.607,305108400,MSFT
25/06/2001,34.549.999,38.075.001,33.849.998,36.500.000,23.064.098,404751800,MSFT
2/07/2001,36.025.002,36.575.001,32.834.999,33.029.999,20.871.424,217558000,MSFT
9/07/2001,33.099.998,36.025.002,32.099.998,35.669.998,22.539.633,393874400,MSFT
16/07/2001,35.724.998,36.500.000,33.970.001,34.590.000,21.857.185,377575600,MSFT
23/07/2001,34.619.999,34.619.999,32.525.002,32.735.001,20.685.024,364965000,MSFT
30/07/2001,32.825.001,33.770.000,32.770.000,33.445.000,21.133.669,254365800,MSFT
6/08/2001,33.264.999,33.619.999,31.450.001,32.759.998,20.700.823,211468400,MSFT
13/08/2001,32.619.999,33.044.998,30.750.000,30.940.001,19.550.781,204799400,MSFT
20/08/2001,30.830.000,31.600.000,29.500.000,31.025.000,19.604.486,288802400,MSFT
27/08/2001,30.950.001,31.680.000,28.150.000,28.525.000,18.024.755,295688400,MSFT
3/09/2001,28.594.999,29.540.001,27.655.001,27.700.001,17.503.437,358880400,MSFT
10/09/2001,27.459.999,28.975.000,27.350.000,28.790.001,18.192.204,84471800,MSFT
17/09/2001,27.010.000,27.549.999,23.750.000,24.855.000,15.705.711,640594600,MSFT
24/09/2001,25.325.001,26.500.000,24.000.000,25.584.999,16.166.994,426877600,MSFT
1/10/2001,25.469.999,29.200.001,25.205.000,28.860.001,18.236.441,430682000,MSFT
8/10/2001,28.400.000,29.325.001,26.500.000,28.190.001,17.813.074,393482200,MSFT
15/10/2001,27.950.001,29.650.000,27.750.000,28.950.001,18.293.318,377884200,MSFT
22/10/2001,28.950.001,31.815.001,28.735.001,31.100.000,19.651.886,371617600,MSFT
29/10/2001,31.049.999,31.510.000,29.049.999,30.700.001,19.399.122,370256200,MSFT
5/11/2001,30.930.000,33.029.999,30.875.000,32.605.000,20.602.873,316154000,MSFT
12/11/2001,32.349.998,34.169.998,31.825.001,32.875.000,20.773.487,343709000,MSFT
19/11/2001,33.125.000,33.900.002,31.740.000,32.355.000,20.444.902,188466600,MSFT
26/11/2001,32.494.999,32.855.000,31.365.000,32.105.000,20.286.940,289607800,MSFT
3/12/2001,31.915.001,34.500.000,31.900.000,33.915.001,21.430.662,270821600,MSFT
10/12/2001,33.759.998,34.224.998,32.965.000,33.720.001,21.307.442,236814000,MSFT
17/12/2001,33.584.999,34.945.000,33.310.001,33.770.000,21.339.033,324223800,MSFT
24/12/2001,33.860.001,34.535.000,33.599.998,33.935.001,21.443.298,102223400,MSFT
31/12/2001,33.919.998,34.955.002,32.755.001,34.450.001,21.768.726,211452400,MSFT
7/01/2002,34.875.000,35.310.001,34.000.000,34.305.000,21.677.101,305839000,MSFT
14/01/2002,34.150.002,35.000.000,32.709.999,33.049.999,20.884.073,359769000,MSFT
21/01/2002,33.305.000,33.314.999,31.620.001,31.900.000,20.157.387,290107400,MSFT
28/01/2002,32.115.002,32.250.000,30.665.001,31.330.000,19.797.216,299416400,MSFT
4/02/2002,31.200.001,31.344.999,29.415.001,30.325.001,19.162.163,327781000,MSFT
11/02/2002,30.004.999,31.495.001,29.795.000,30.115.000,19.029.463,257488800,MSFT
18/02/2002,29.955.000,30.180.000,28.575.001,28.995.001,18.321.743,233500800,MSFT
25/02/2002,28.969.999,30.709.999,28.945.000,30.684.999,19.389.643,311042000,MSFT
4/03/2002,30.620.001,32.349.998,30.434.999,31.975.000,20.204.784,296007000,MSFT
11/03/2002,31.754.999,32.500.000,30.485.001,31.245.001,19.743.504,275419200,MSFT
18/03/2002,31.370.001,31.500.000,29.915.001,30.225.000,19.098.976,231373200,MSFT
25/03/2002,30.240.000,30.459.999,29.155.001,30.155.001,19.054.741,208329200,MSFT
1/04/2002,29.915.001,30.200.001,27.709.999,27.934.999,17.651.934,312380600,MSFT
8/04/2002,27.150.000,28.715.000,27.129.999,27.965.000,17.670.893,322902400,MSFT
15/04/2002,28.000.000,29.139.999,26.340.000,28.600.000,18.072.147,333532400,MSFT
22/04/2002,28.260.000,28.350.000,25.730.000,25.750.000,16.271.252,301034000,MSFT
29/04/2002,25.735.001,27.035.000,24.754.999,24.780.001,15.658.309,374680200,MSFT
6/05/2002,24.719.999,27.500.000,24.174.999,25.025.000,15.813.128,403623800,MSFT
13/05/2002,25.225.000,28.219.999,24.875.000,28.014.999,17.702.488,308116000,MSFT
20/05/2002,27.750.000,27.775.000,25.924.999,26.629.999,16.827.314,256800000,MSFT
27/05/2002,26.795.000,26.844.999,25.440.001,25.455.000,16.084.846,224676200,MSFT
3/06/2002,25.495.001,26.299.999,24.584.999,25.990.000,16.422.907,419954600,MSFT
10/06/2002,25.825.001,27.889.999,25.730.000,27.625.000,17.456.053,471597400,MSFT
17/06/2002,27.830.000,28.219.999,26.139.999,26.139.999,16.517.685,456473200,MSFT
24/06/2002,26.045.000,27.895.000,25.525.000,27.350.000,17.282.274,486047800,MSFT
1/07/2002,27.059.999,27.450.001,25.225.000,27.424.999,17.329.672,265898200,MSFT
8/07/2002,27.205.000,27.465.000,25.625.000,25.930.000,16.384.995,464434400,MSFT
15/07/2002,25.695.000,26.650.000,24.000.000,24.780.001,15.658.309,535752000,MSFT
22/07/2002,24.475.000,24.995.001,20.705.000,22.674.999,14.328.183,837388600,MSFT
29/07/2002,23.424.999,24.415.001,21.900.000,22.205.000,14.031.182,506665200,MSFT
5/08/2002,22.145.000,24.575.001,21.905.001,24.059.999,15.203.350,411804200,MSFT
12/08/2002,23.805.000,25.370.001,23.459.999,25.000.000,15.797.330,421775000,MSFT
19/08/2002,25.020.000,26.725.000,24.924.999,26.110.001,16.498.739,361816000,MSFT
26/08/2002,26.250.000,26.325.001,24.260.000,24.540.001,15.506.663,342411600,MSFT
2/09/2002,24.260.000,24.299.999,22.940.001,23.910.000,15.108.564,315041800,MSFT
9/09/2002,23.625.000,25.549.999,23.315.001,23.955.000,15.137.003,366322400,MSFT
16/09/2002,23.799.999,24.450.001,23.295.000,23.730.000,14.994.834,415858200,MSFT
23/09/2002,23.299.999,23.750.000,22.315.001,22.625.000,14.296.585,482906400,MSFT
30/09/2002,22.434.999,23.405.001,21.555.000,21.885.000,13.828.986,542044000,MSFT
7/10/2002,21.905.001,24.450.001,21.625.000,24.434.999,15.440.310,555944000,MSFT
14/10/2002,24.125.000,26.600.000,23.920.000,26.575.001,16.792.566,640447400,MSFT
21/10/2002,25.985.001,26.684.999,25.450.001,26.340.000,16.644.068,481663400,MSFT
28/10/2002,26.700.001,27.035.000,25.424.999,26.500.000,16.745.171,475946600,MSFT
4/11/2002,28.375.000,28.625.000,27.504.999,27.549.999,17.408.659,470251200,MSFT
11/11/2002,27.535.000,28.500.000,26.910.000,28.344.999,17.911.015,402980600,MSFT
18/11/2002,28.475.000,29.150.000,27.155.001,29.110.001,18.394.405,363849400,MSFT
25/11/2002,29.030.001,29.320.000,28.389.999,28.840.000,18.223.799,213818200,MSFT
2/12/2002,29.325.001,29.480.000,27.110.001,27.735.001,17.525.560,346190400,MSFT
9/12/2002,27.500.000,27.610.001,26.245.001,26.250.000,16.587.194,317266600,MSFT
16/12/2002,26.500.000,27.495.001,26.334.999,26.520.000,16.757.811,353380800,MSFT
23/12/2002,26.525.000,27.344.999,26.450.001,26.485.001,16.735.693,145304000,MSFT
30/12/2002,26.504.999,26.900.000,25.629.999,26.895.000,16.994.768,228800400,MSFT
6/01/2003,27.010.000,28.150.000,26.900.000,27.959.999,17.667.736,334077800,MSFT
13/01/2003,28.260.000,28.660.000,25.655.001,25.730.000,16.258.612,411893800,MSFT
20/01/2003,25.934.999,26.270.000,24.850.000,24.924.999,15.749.944,347509000,MSFT
27/01/2003,24.660.000,25.299.999,23.514.999,23.730.000,14.994.834,502609600,MSFT
3/02/2003,23.965.000,24.549.999,23.205.000,23.290.001,14.716.789,421576600,MSFT
10/02/2003,23.400.000,24.250.000,23.000.000,24.150.000,15.260.219,393693200,MSFT
17/02/2003,24.620.001,24.990.000,23.700.001,24.629.999,15.563.538,212068600,MSFT
24/02/2003,24.440.001,24.500.000,23.299.999,23.700.001,15.024.022,319632400,MSFT
3/03/2003,24.020.000,24.120.001,22.900.000,23.559.999,14.935.269,283450300,MSFT
10/03/2003,23.309.999,24.959.999,22.549.999,24.860.001,15.759.378,330936500,MSFT
17/03/2003,24.520.000,26.799.999,24.330.000,26.570.000,16.843.384,410130000,MSFT
24/03/2003,25.549.999,25.930.000,24.590.000,24.670.000,15.638.925,276001800,MSFT
31/03/2003,24.250.000,26.090.000,24.010.000,25.090.000,15.905.179,302604600,MSFT
7/04/2003,26.230.000,26.430.000,23.950.001,24.200.001,15.340.991,319809400,MSFT
14/04/2003,24.270.000,25.740.000,24.000.000,25.500.000,16.165.094,259533900,MSFT
21/04/2003,25.610.001,25.990.000,25.030.001,25.219.999,15.987.591,261322100,MSFT
28/04/2003,25.389.999,26.290.001,25.250.000,26.100.000,16.545.446,272512900,MSFT
5/05/2003,26.250.000,26.500.000,25.709.999,26.360.001,16.710.264,259126000,MSFT
12/05/2003,26.150.000,26.469.999,25.410.000,25.570.000,16.209.465,249494800,MSFT
19/05/2003,25.400.000,25.540.001,23.889.999,24.219.999,15.353.662,387099900,MSFT
26/05/2003,24.250.000,24.910.000,24.219.999,24.610.001,15.600.895,320501800,MSFT
2/06/2003,24.980.000,25.219.999,23.650.000,23.670.000,15.005.007,446360900,MSFT
9/06/2003,23.719.999,25.250.000,23.600.000,24.650.000,15.626.252,351369100,MSFT
16/06/2003,24.799.999,26.430.000,24.670.000,26.330.000,16.691.254,431506000,MSFT
23/06/2003,26.139.999,26.510.000,25.139.999,25.629.999,16.247.499,292686700,MSFT
30/06/2003,25.940.001,26.950.001,25.389.999,26.500.000,16.799.011,242509300,MSFT
7/07/2003,27.020.000,27.799.999,26.590.000,27.309.999,17.312.496,318886400,MSFT
14/07/2003,27.629.999,27.809.999,26.540.001,26.889.999,17.046.242,300064300,MSFT
21/07/2003,26.870.001,26.950.001,25.980.000,26.889.999,17.046.242,257829600,MSFT
28/07/2003,26.940.001,27.000.000,26.120.001,26.170.000,16.589.811,263444200,MSFT
4/08/2003,26.150.000,26.540.001,25.430.000,25.580.000,16.215.797,244446200,MSFT
11/08/2003,25.610.001,25.990.000,25.430.000,25.540.001,16.190.445,179225400,MSFT
18/08/2003,25.559.999,26.950.001,25.459.999,26.219.999,16.621.513,305158600,MSFT
25/08/2003,26.309.999,26.670.000,25.959.999,26.520.000,16.811.697,195027000,MSFT
1/09/2003,26.700.001,28.750.000,26.469.999,28.379.999,17.990.789,307472000,MSFT
8/09/2003,28.389.999,28.920.000,27.450.001,28.340.000,17.965.435,238774500,MSFT
15/09/2003,28.370.001,29.969.999,28.320.000,29.959.999,18.992.390,300416400,MSFT
22/09/2003,29.389.999,30.000.000,28.139.999,28.190.001,17.870.352,295932200,MSFT
29/09/2003,28.410.000,29.459.999,27.750.000,29.080.000,18.434.546,264536500,MSFT
6/10/2003,29.150.000,29.370.001,28.670.000,28.910.000,18.326.775,233651500,MSFT
13/10/2003,28.980.000,29.309.999,28.480.000,28.930.000,18.339.455,223606200,MSFT
20/10/2003,28.950.001,29.430.000,26.420.000,26.610.001,16.963.379,409676000,MSFT
27/10/2003,26.910.000,27.250.000,25.910.000,26.139.999,16.663.759,379276300,MSFT
3/11/2003,26.350.000,26.750.000,26.000.000,26.100.000,16.638.271,329324700,MSFT
10/11/2003,26.120.001,26.230.000,25.440.001,25.500.000,16.255.774,357543000,MSFT
17/11/2003,25.389.999,25.840.000,24.840.000,25.110.001,16.007.162,467180400,MSFT
24/11/2003,25.330.000,25.950.001,25.280.001,25.709.999,16.389.648,288288600,MSFT
1/12/2003,25.900.000,26.480.000,25.500.000,25.980.000,16.561.768,463971200,MSFT
8/12/2003,26.120.001,26.809.999,25.809.999,26.650.000,16.988.878,425367900,MSFT
15/12/2003,27.049.999,27.549.999,26.680.000,27.360.001,17.441.500,354585100,MSFT
22/12/2003,27.160.000,27.430.000,26.969.999,27.209.999,17.345.873,115504900,MSFT
29/12/2003,27.209.999,27.770.000,27.160.000,27.450.001,17.498.865,161519900,MSFT
5/01/2004,27.730.000,28.480.000,27.590.000,27.660.000,17.632.730,294473400,MSFT
12/01/2004,27.670.000,27.879.999,27.260.000,27.809.999,17.728.359,273795600,MSFT
19/01/2004,27.980.000,28.760.000,27.850.000,28.480.000,18.155.476,322323400,MSFT
26/01/2004,28.490.000,28.830.000,27.469.999,27.650.000,17.626.368,297108900,MSFT
2/02/2004,27.610.001,27.799.999,26.830.000,27.080.000,17.262.997,274270700,MSFT
